cname; iso2; iso3; year; pv6t1; pv6t2; pv6t3; pv6t4; pv6t5; pv6t6; pv6t7; pv6t8; pv6t9;
Austria; at; aut; 2015; .1792084648027093; .213867141004084; .119131327922518; .0883747399400526; .0978000384080076; .0450056399157953; .1512873273570587; .0928291486469207; .0124961720028538;
Austria; at; aut; 2016; .1680881786219433; .2160970549840197; .1226845888864056; .0826576890823141; .1035276034475862; .0455281491778305; .1635970801982746; .0830519943421041; .0147676612595219;
Austria; at; aut; 2017; .1619753268647885; .1994281935990446; .1224828853030398; .0983212316615031; .1122141841309636; .0418974082693101; .1876291897751358; .0573945769306901; .0186570034655243;
Austria; at; aut; 2018; .1613868745483694; .2098817840377801; .1294074857279072; .0919061934400403; .1161843347695015; .0344741134608697; .1659948847958364; .0770538799023461; .0137104493173493;
Austria; at; aut; 2019; .1607175578365105; .2068610210313744; .1274001556081427; .0822456788589319; .1108946049230792; .0328579287392003; .173639218957509; .0923948653867785; .0129889686584734;
Austria; at; aut; 2020; .1610927778041244; .2006468455415079; .1243456707886348; .0903032985945074; .1083328786145268; .0308782553640051; .1661242521296475; .0968298637847676; .0214461573782785;
Austria; at; aut; 2021; .1725589495407971; .1904774556822404; .1216720788131694; .0848920319030251; .1176161235486049; .039483036026021; .1638252471344533; .0948944908505348; .0145805865011539;
Austria; at; aut; 2022; .1829984107635563; .1955228865539866; .1244067736130237; .0781870739797608; .1194248320923208; .0312392744762268; .1673549075778558; .0814347491234773; .0194310918197918;
Belgium; be; bel; 1985; .1056131422846698; .1723058859050692; .0508507722111373; .1357324458251126; .1161744579774944; .0318795228669548; .1736749467765758; .2002738132836632; .013495012869323;
Belgium; be; bel; 1988; .1139013988932988; .1839387520287589; .0421493090882536; .1244175747954588; .1334142435336664; .0245984852588164; .1389261261842334; .2302919270166765; .0083621832008372;
Belgium; be; bel; 1992; .1192232319896686; .1790336150566456; .0465905202994024; .1437864053349963; .1124255680304354; .0505188396253516; .2015849089010108; .1381843592336349; .0086525515288545;
Belgium; be; bel; 1995; .1770709907232432; .2217454123868567; .0797198809986186; .1103252507350311; .0770231259149677; .0543465328909715; .1986148583772841; .0633907636315312; .017763184341496;
Belgium; be; bel; 1997; .1379292899801295; .212941572487169; .0697907956229043; .1319746897049928; .1072637852326025; .0334844216893947; .1881497850775413; .1127266573047672; .0057390029004987;
Belgium; be; bel; 2000; .2065310087435204; .2592273547740262; .0799733500164428; .1131440772384467; .074767657821153; .0639436175192884; .1533505630116235; .0468327167226332; .0022296541528658;
Belgium; be; bel; 2003; .153221463294909; .2128961622390171; .1013773615960767; .1135992549101063; .0878184106608352; .0824365526959522; .1260908793668969; .1111561727085479; .0114037425276587;
Belgium; be; bel; 2004; .1579086586754185; .210062385261629; .107512310709754; .1145062678272885; .0820979776755503; .0741139248844134; .1355041934421664; .108624467090626; .009669814433154;
Belgium; be; bel; 2005; .1634951519565922; .2186219893320785; .1027720867462972; .1189814619282729; .0843171584874077; .0655486646572754; .1255586717841462; .111355630995393; .0093491841125369;
Belgium; be; bel; 2006; .1641558745498923; .2121999233795199; .1039791897821706; .1176621692993486; .0884687957710963; .0722693279532924; .1224429438532146; .1147776776196971; .0040440977917683;
Belgium; be; bel; 2007; .1656012783183486; .2120976369166336; .1038360222008228; .1112181622936088; .0966984520417556; .0686153174949561; .117488759664647; .1162728346672369; .0081715364019905;
Belgium; be; bel; 2008; .1639186976167754; .2159425043791309; .1017500188019497; .1191211471186675; .090319260351408; .0669187852886596; .1371165423667964; .0943091527869536; .0106038912896589;
Belgium; be; bel; 2009; .1624913781419722; .2082953363274782; .1018359504428815; .1097336922645518; .0940709903106274; .0749517237215464; .1426506427224254; .0994077478136179; .0065625382548991;
Belgium; be; bel; 2010; .157467894903568; .215467202575437; .1056301175549042; .0975201676578588; .0921492439248966; .0792353145435525; .1203264916549523; .1213172320216878; .0108863351631427;
Belgium; be; bel; 2011; .1591165526852857; .2181692575360762; .1037468449492483; .1056005093855397; .0901851328756407; .0693135322022706; .139860088051438; .1062639415309911; .0077441407835098;
Belgium; be; bel; 2012; .1563363324834051; .2347453694175865; .1094949987588473; .0920610013284344; .0900118643473132; .0756518174050388; .1243180191412486; .1074396378112272; .0099409593068989;
Belgium; be; bel; 2013; .1494086830823035; .237020186305274; .1090107569594315; .0895613710524395; .0874955416141175; .0712823002953916; .1325726349963836; .1136644863947664; .0099840392998924;
Belgium; be; bel; 2014; .1517181158059891; .2351603937687121; .1067228657787338; .0923831829695629; .0916433443429824; .0662350504766256; .1166535692669652; .1237126015571962; .0157708760332328;
Belgium; be; bel; 2015; .159663296101154; .2360046111468378; .1016808686907137; .1033381869938446; .0947001022387786; .058355621666148; .1082740159235433; .1229156729132721; .0150676243257076;
Belgium; be; bel; 2016; .161799281584066; .2502618271282113; .0990083942692198; .0880501522418823; .0957313717988647; .0682587255113192; .1051552090331227; .1200744538886047; .0116605845447092;
Belgium; be; bel; 2017; .1686485418070871; .252134373276218; .0990738941105945; .0779926840403728; .0871396307400601; .0636736313356015; .1196445848079815; .1210740457491836; .0106186141329008;
Belgium; be; bel; 2018; .1708071183457303; .2437789888665536; .1011672768722217; .0712955729658632; .0942479458612535; .0718811884924863; .1366282807793791; .1000429956342423; .01015063218227;
Belgium; be; bel; 2019; .1748708806407273; .2510423896596037; .1032632593884394; .0680059313035099; .0876082495521585; .0653123336727838; .1276716160090015; .1124437919208392; .0097815478529367;
Belgium; be; bel; 2020; .1747674877402102; .2561472711868489; .1070379907146186; .0741065911681961; .0856623912067166; .0680695178071673; .1180060502212525; .1070351056332785; .0091675943217112;
Belgium; be; bel; 2021; .1779913237858892; .257731615846373; .1015945108434406; .0684905228995603; .0785093926802737; .0494952240140695; .1374893821247109; .1185966750243093; .0101013527813735;
Brazil; br; bra; 1981; .0120822998796609; .0154065245901253; .0112876626790094; .0240629529635337; .0359163870577308; .0632413194438872; .511108068840346; .2547057116618513; .0721890728838555;
Brazil; br; bra; 1982; .0126985318276181; .0161575456707868; .0111901069472132; .0263274742039165; .0370533810294598; .0649655943972893; .5129578354434151; .2485945388354394; .0700549916448617;
Brazil; br; bra; 1983; .0132947953843767; .0163609170694653; .0104849927664072; .0244069192149433; .0383324219709736; .0679104774620846; .5108137065152302; .2503009590481627; .0680948105683565;
Brazil; br; bra; 1984; .0134347468700461; .0181204024877874; .0115745106849205; .0283215174003845; .0418487765940685; .0689842495872226; .496477197482552; .2500935112948746; .0711450875981439;
Brazil; br; bra; 1985; .0139137921255859; .0176681552841888; .0116691666803117; .032116122133557; .0416380298231338; .0686698574766782; .4944700457548772; .2521270286952207; .0677278020264468;
Brazil; br; bra; 1986; .0135388128313485; .0181485575439009; .0120824837753179; .0301298725784497; .0460473905707002; .0695800841784806; .4922082393923925; .245952501607628; .0723120575217817;
Brazil; br; bra; 1987; .0139471026625208; .0171312559693976; .0118392940079406; .0303624602876303; .0425567091645293; .0715565016197711; .4854460594246924; .2538321883117952; .0733284285517227;
Brazil; br; bra; 1988; .0143254555060734; .0191473061792781; .0112638118661225; .0303059804384047; .0434747700832287; .0720171736932837; .4769549061846871; .2592080303217206; .0733025657272011;
Brazil; br; bra; 1989; .0152471853351276; .0215298748416962; .0119319178277965; .0327728378721085; .0449932369432459; .0741331143983811; .4739348215016426; .2555670517980368; .0698899594819647;
Brazil; br; bra; 1990; .0157824625422547; .0205539988384212; .0141268091147974; .0327463353612239; .0469152061427509; .0736074027848121; .4656697237831334; .258776694675582; .0718213667570243;
Brazil; br; bra; 1992; .0161590668531223; .0221239728645639; .0136940469087239; .0300977548272818; .0483975701089546; .0788689327094048; .4644740512822161; .2535113082143364; .0726732962313962;
Brazil; br; bra; 1993; .0169914306315294; .0223245315414353; .0130784523801065; .0337080528184281; .0487058768092134; .0855924588316125; .4422513941118146; .2630752877954916; .0742725150803686;
Brazil; br; bra; 1995; .018856544943461; .0234541208015579; .0150937242112258; .0320439912984077; .0520257183833122; .0799254534287234; .4446990091827084; .2592484091123673; .0746530286382363;
Brazil; br; bra; 1996; .0189920329719859; .0250356461615263; .0157585356419134; .0339026565105602; .0511596242149409; .082083275710388; .4255154835185377; .2737092446118378; .0738435006583098;
Brazil; br; bra; 1997; .0199229883002523; .0236982366991044; .0169017098385337; .0351790722016917; .0520909565381503; .0837273780467973; .4180193227495526; .2713537463964297; .0791065892294879;
Brazil; br; bra; 1998; .0196397766696514; .0234912444778945; .0157477279379743; .0362500746801716; .0560021064505257; .0834806521053796; .4161363654297126; .2718023641393895; .077449688109301;
Brazil; br; bra; 1999; .0205768934359371; .0259980948244642; .0162007857494999; .0383201272271153; .0584264130090667; .0832262674862506; .408659128717317; .27261383408936; .0759784554609892;
Brazil; br; bra; 2001; .0219665671574729; .0272207645728838; .0177504286744505; .0422256527422828; .0603238862806422; .0910134140312954; .4011762871088289; .2678225431490954; .0705004562830483;
Brazil; br; bra; 2002; .0227636790554333; .0291857416056183; .0186503589914903; .0401385059239069; .0645945189632811; .0895447692921488; .387590623787271; .2753965802673302; .0721352221135202;
Brazil; br; bra; 2003; .0249339721810354; .0308966250926927; .0198914818605945; .0398614713079315; .064006257098826; .0907000425710871; .3949169072270819; .2644983614046648; .0702948812560861;
Brazil; br; bra; 2004; .0253366808709554; .0291316208959795; .0199360403181369; .038673949187293; .0657378909029533; .0926389500353308; .3905787210601971; .2647500794056714; .0732160673234825;
Brazil; br; bra; 2005; .0274734155906102; .0338768301045521; .0209393117955294; .0439858810286307; .0665107739227776; .0904134282841798; .3901294458630375; .2543588597965803; .0723120536141025;
Brazil; br; bra; 2006; .0277671715204342; .0336457609722412; .0210754687612745; .0436732288455235; .0700062636710436; .0894189347557729; .3849413025272958; .2577253905017071; .0717464784447072;
Brazil; br; bra; 2007; .0298281169735135; .0348344172821949; .0229956221636654; .0443551444273512; .0733506582046075; .0940321173245634; .377713066785569; .2519617472433863; .0709291095951489;
Brazil; br; bra; 2008; .0316428205927589; .0391385098583611; .0254322004969405; .0477143488091017; .0768315326054361; .0966991818303352; .3790159925636959; .2327888995961394; .0707365136472312;
Brazil; br; bra; 2009; .033066265635603; .0404176079888159; .0248112832122028; .0506228194475176; .0805407062223591; .100026226759472; .3698589546575804; .2285732719073682; .072082864169081;
Brazil; br; bra; 2011; .0361832195201131; .0445611122426989; .0277748330229456; .0560276697516333; .090575571965111; .0953628581885831; .3606054314376633; .2197743224295107; .0691349814417409;
Brazil; br; bra; 2012; .0390523745177963; .0491406191917666; .0305832246313655; .0584786670390747; .0913946235867893; .0972465172015265; .3469886424453691; .2165192306997095; .0705961006866024;
Brazil; br; bra; 2013; .0410211355823646; .0503363085064741; .0317734345891877; .0602102023512976; .0993544647813885; .0965518060400277; .3365591386513452; .2183895864020245; .06580392309589;
Brazil; br; bra; 2014; .0435006385983167; .0543877532568025; .0310775859383009; .0697250942074557; .1022525695747154; .1017250676933765; .3271354280514803; .2052044785334317; .0649913841461202;
Brazil; br; bra; 2015; .0454183930942242; .0586665938036846; .0318155151679006; .0651658759342729; .1075756888825344; .0931868444271134; .3108338146503489; .2197551576735506; .0675821163663705;
Brazil; br; bra; 2016; .0380542736288608; .0472950831550222; .0301100570675579; .0576428537828079; .0894192380897708; .0881511272504553; .3431866551711716; .2432353889702725; .062905322884081;
Brazil; br; bra; 2017; .0400967946785944; .0472130867651296; .0323616124431517; .0576251887739348; .0908540348745978; .0850902005306141; .3339152320355186; .2516942384331861; .0611496114652728;
Brazil; br; bra; 2018; .0408883977285693; .0486442080531584; .0337795972664871; .0605711752453014; .1016133742238212; .0880078937655007; .3176376083068611; .2515880939681004; .0572696514422004;
Brazil; br; bra; 2019; .0407822697269828; .0498184365892779; .0348843283309318; .0614187262471324; .1015334080898456; .0859255395050682; .3121138141123637; .2549409914775491; .0585824859208485;
Brazil; br; bra; 2020; .0412960809802495; .0543951745082209; .0355199964217525; .0681459290899508; .1054985337262867; .0863939427042587; .2941568499047443; .2563645027103478; .0582289899541887;
Brazil; br; bra; 2021; .0421473531461807; .0563862605390496; .0341400268595359; .067807028717768; .1098920393798557; .0958922385875874; .2926411335003816; .2430799537792716; .0580139654903695;
Brazil; br; bra; 2022; .0472735240945364; .0595314377996811; .0394571921013003; .0654515505321656; .1109518140027665; .1004005189997412; .2887088849197628; .2265279500300682; .061697127519978;
Canada; ca; can; 1971; 0; 0; 0; 0; 0; 0; 0; 1; 0;
Canada; ca; can; 1973; 0; 0; 0; 0; 0; 0; 0; 1; 0;
Canada; ca; can; 1975; 0; 0; 0; 0; 0; 0; 0; 1; 0;
Canada; ca; can; 1977; 0; 0; 0; 0; 0; 0; 0; 1; 0;
Canada; ca; can; 1979; 0; 0; 0; 0; 0; 0; 0; 1; 0;
Canada; ca; can; 1981; .1181684972555604; .0904393079009285; .1317592406569148; .0659349376783187; .0691153813538587; .1090836863360371; .3097574030267101; .09403706323229; .0117044825593818;
Canada; ca; can; 1982; .1061272580659795; .0892591025803876; .1325651164531466; .0715348157254845; .0588140560354214; .1117773848624519; .3209724257367351; .1003509585722581; .0085988819681353;
Canada; ca; can; 1984; .1056542525982473; .0909882464588351; .1388393993045949; .0767929056622138; .0636979881073355; .1130690501367694; .2953543386642785; .1057556856743699; .0098481333933556;
Canada; ca; can; 1985; .1058836506290542; .0961705892813895; .1461787130723383; .0746927955679457; .0690964503866779; .1157778586110794; .2859024882900221; .098457300705929; .0078401534555641;
Canada; ca; can; 1986; .0826243844265874; .1054254228854305; .0658630850599074; .0973818805929566; .0768411017813557; .094816909480227; .3152881251583368; .1404149199637654; .0213441706514333;
Canada; ca; can; 1987; .0871240803598376; .1128578192125432; .0723901394270154; .1014566160713339; .0841186379717493; .0980868233708203; .3007892971097033; .1244655104892254; .0187110759877716;
Canada; ca; can; 1988; .0905844790685559; .1106715600270695; .0743084659686315; .101310588972971; .0848858396339657; .1064787093088073; .3011110809160933; .113970137421945; .016679138681961;
Canada; ca; can; 1989; .0872954356890415; .1077955503456602; .0722894706937275; .0985786245034432; .0824601712504197; .1031195425248433; .3111282360625682; .1201547056529039; .0171782632773926;
Canada; ca; can; 1990; .0924961261634833; .1017312864385523; .0729283666342007; .1020091672761435; .0744780281271238; .1137127722153675; .3054143875785489; .1225243862640076; .0147054793025724;
Canada; ca; can; 1991; .0880563849622727; .1086781982716597; .0802024625129069; .1017790119528336; .0734647532488124; .1110820874574829; .3011369275495321; .1195004489330032; .0160997251114965;
Canada; ca; can; 1992; .0828221494821712; .1084800982353777; .0799191975601383; .1017657701384457; .0830469130382891; .1228203410666911; .2802990116611175; .1236675087589269; .0171790100588426;
Canada; ca; can; 1993; .0901582959321792; .0999679133718031; .0740389541924913; .1048584170406782; .0785430505093681; .1322250623352568; .2904223979482796; .1158795754078507; .013906333262093;
Canada; ca; can; 1994; .0950534161620177; .1095346880429514; .0807087921214702; .1063969998207488; .0787998013960741; .1116913671423809; .2778695309987779; .1245052181119348; .0154401862036443;
Canada; ca; can; 1995; .0893803773085182; .1050127179356901; .0773546423505682; .1047649805661294; .0858609301502234; .1132156400655288; .2814911357317013; .1307940703384948; .0121255055531457;
Canada; ca; can; 1996; .0808523529397621; .0922396618660636; .0911386643668489; .0992281543855293; .0815668675337542; .1052546685121338; .2932833341406679; .1301957049613474; .0262405912938926;
Canada; ca; can; 1997; .0810381283931376; .0983365534212956; .0958295360903778; .0996056718403202; .0869606488500308; .1108560517626294; .2599323289657369; .1425910892441767; .0248499914322951;
Canada; ca; can; 1998; .0822206122305296; .1026452505411186; .1032882742369688; .0987394422295562; .0857512422658221; .1131423092454888; .2601842744649461; .1289018329966516; .0251267617889183;
Canada; ca; can; 1999; .0874112712193119; .1084602127283886; .1010540306705218; .1055138978775801; .0802815627883772; .1108133223892453; .2637286945326712; .1184413062447484; .0242957015491554;
Canada; ca; can; 2000; .0912379843702153; .1119056074238268; .1027451762841904; .1053266643038378; .0775741542959396; .1010024114207382; .2673715252008394; .1215506291903719; .0212858475100407;
Canada; ca; can; 2001; .0880493034534603; .1077740954335945; .1006562339018638; .1001523368905327; .0820920658871476; .1048205397911838; .2687944882032927; .1279686783554544; .0196922580834702;
Canada; ca; can; 2002; .089629994138936; .103232862710883; .1009294765416847; .1085060545040857; .0866406973865333; .1090570213647479; .2649845591086679; .1225077621548642; .0145115720895972;
Canada; ca; can; 2003; .0884038195054441; .1106538276411387; .0992280206486876; .1103684156765136; .0854391625362764; .106006797216699; .251797056058009; .1333326142820371; .0147702864351945;
Canada; ca; can; 2004; .0856005690161794; .1116084323876275; .108430263721414; .1064766624309437; .0833243785536497; .1008972649878626; .2583572249673868; .1289328307055925; .0163723732293438;
Canada; ca; can; 2005; .0878748298160056; .1101139636573941; .1075560352087823; .1093518151107075; .0834710630663942; .1017209099455904; .2644162791593754; .1152767805936332; .0202183234421173;
Canada; ca; can; 2006; .0865503722608132; .1134872276123063; .1097523120344411; .1068248687511404; .0839490077367942; .0973576063734135; .2548837056500705; .130287651835795; .0169072477452258;
Canada; ca; can; 2007; .0898076521270917; .1139482971400678; .1085953156542196; .1088527267080135; .0857628368398489; .1005871040166785; .2391795677930595; .1342968958817247; .0189696038392959;
Canada; ca; can; 2008; .0942246493792603; .1184894622945431; .109777052547208; .1142579278922503; .0807881477674193; .0929684940114126; .2559517395105909; .1206583792040246; .0128841473932909;
Canada; ca; can; 2009; .0881108909846982; .1154407742903614; .1138060853168925; .1090383395128481; .080754040442063; .0870785109987929; .2593885108675422; .1317443686670995; .0146384789197021;
Canada; ca; can; 2010; .0840292847044668; .1227360576349712; .104438947079084; .1062666978935043; .0925642050267719; .0794845571807122; .2562866265831944; .134921513020333; .0192721108769623;
Canada; ca; can; 2011; .0893000350413514; .1322865922554861; .1116823215221913; .1118276013734023; .0927017229067068; .0832175676608434; .2281682827596308; .131566843248673; .019249033231715;
Canada; ca; can; 2012; .0929000309992214; .1240377000370446; .0962774298757637; .1211626782923284; .087769804685457; .0601450759308531; .2569766286015068; .141638716907337; .0190919346704882;
Canada; ca; can; 2013; .0910626427685752; .1314944310312329; .0992467821881925; .1127027966687782; .086042407025948; .0759420061901099; .2498174997388669; .1365601732976953; .0171312610906012;
Canada; ca; can; 2014; .0947778778187343; .1432836521503958; .1036902471118496; .1133429986260746; .0891823705806841; .0661243006304621; .2200418325929425; .1500793958294917; .0194773246593654;
Canada; ca; can; 2015; .09880749249077; .1356816150731662; .1039411542708697; .1242550362474039; .091285196536967; .0594415109624506; .2322752224432677; .1313846285384835; .0229281434366214;
Canada; ca; can; 2016; .1014125276241204; .1406350915025368; .1047987001811145; .105358331566349; .0808618874582599; .0712321924429153; .2308840466697334; .1351131888626086; .0297040336923622;
Canada; ca; can; 2017; .1052595268017851; .1381449814367235; .0965033775388771; .1124033154117319; .0860623103731319; .0590088852275229; .2382817268865694; .1395455795583193; .0247902967653389;
Canada; ca; can; 2018; .1055853216550415; .1461550727492928; .1000283028641059; .1019275147094108; .090130530300606; .0641665407814625; .2295934816860127; .1373515982494996; .0250616370045684;
Canada; ca; can; 2019; .1199301393749022; .1432582787258221; .0988404198929903; .1052791048257858; .0920698231798889; .0607202574057821; .2204807593093082; .1335457329621438; .0258754843233766;
Canada; ca; can; 2020; .1132345181132479; .1369066838419354; .1036194035965301; .1036947686519207; .0881472745650453; .0553467478375588; .2200342748165069; .1448510291801447; .0341652993971102;
Canada; ca; can; 2021; .119539728231662; .1499923805939442; .085766075933906; .092989557791425; .0945208564142892; .061651615604874; .2402686833386946; .1323805186231207; .0228905834680843;
Chile; cl; chl; 1990; .0192385544402732; .0290358835045765; .011040267899544; .0287669620062123; .0552940528840316; .0504950815811952; .4100979100769706; .3009199959859318; .0951112916212648;
Chile; cl; chl; 1992; .0216816256794222; .0323955167742057; .0123349917951319; .0286652363460422; .0590093373598528; .0543439695875361; .4231353698576489; .2862837869527096; .0821501656474506;
Chile; cl; chl; 1994; .0235909124882117; .0346189678458076; .0133728649522017; .0301471438833817; .0668121967231221; .057049971984155; .3880080281938896; .2978215240714902; .0885783898577404;
Chile; cl; chl; 1996; .0235363267622476; .0333465459824372; .0102471348857927; .0263637261881538; .0649979420972735; .0471691573009253; .4017661803321618; .3069789734623827; .0855940129886252;
Chile; cl; chl; 1998; .0222126748128522; .0329432312319042; .0104300332908011; .0272559397512407; .0681592780486747; .0500265675774345; .3805252541089379; .3225158185524827; .0859312026256719;
Chile; cl; chl; 2000; .0225375277140691; .0355055545309341; .0111760972709606; .026661838615479; .0719858826821867; .0492625711378003; .3430013405953893; .3540940661050189; .0857751213481619;
Chile; cl; chl; 2003; .0254436130339552; .0380966958236701; .0133682493851013; .0289293904386822; .078774269990454; .0546393766395076; .3366191521812169; .340334246919074; .0837950055883386;
Chile; cl; chl; 2006; .0305191591895817; .0488852147316246; .0146843509779024; .0305953149812872; .0983983306738246; .0584979630794747; .2944480836695372; .3249431561209641; .0990284265758035;
Chile; cl; chl; 2009; .0415328664996958; .0613793518204131; .0152689847976282; .0360724832517481; .1157787514267493; .0682768209038564; .2455566650754731; .3247026744163222; .0914314018081138;
Chile; cl; chl; 2011; .0441262117758831; .0747972171655303; .0167834721822296; .0350758178419612; .1138276256432031; .0904915348537572; .2428786052315206; .2939261131907265; .0880934021151885;
Chile; cl; chl; 2013; .0534708410495653; .0842606303419469; .0189459180873459; .0405270824693437; .132036715772414; .0919060826117333; .2391112395247092; .2566789254604728; .083062564682469;
Chile; cl; chl; 2015; .0574867939036706; .0881919181168918; .0203572680443397; .0448883352518786; .1396535705039862; .0893686628909474; .2252249925594324; .2525298450591611; .0822986136696921;
Chile; cl; chl; 2017; .0603598173656738; .0993728181164426; .0264780835158203; .0474010463712237; .1572767172871088; .0862526176518664; .1990508514998947; .2429677794078459; .0808402687841238;
Colombia; co; col; 2001; .0105242721799656; .0071277123889375; .0148542868130958; .0254536832437039; .0311965128110226; .0791257448746276; .4484895234066106; .3084594093988223; .0747688548832141;
Colombia; co; col; 2002; .0104049340755606; .0106565726446626; .0125751465753799; .021668291761339; .0283243196322386; .0740616462995706; .460040990340313; .3108033286608993; .0714647700100366;
Colombia; co; col; 2003; .0101594405615087; .0092497687377146; .0136737392564208; .0221787041547217; .0320090765426272; .0836106605677551; .4423976093123647; .306098435909251; .0806225649576363;
Colombia; co; col; 2004; .0104642753584181; .0108144573266153; .013403087003402; .0228123917982158; .0309476907989418; .0861747373597849; .4337095565389525; .3071165029492408; .0845573008664288;
Colombia; co; col; 2005; .0107785528727726; .0104605675247718; .0122294055714525; .0237142807906679; .0338178710667833; .086871335530999; .4463626547952536; .3003059706729442; .0754593611743551;
Colombia; co; col; 2006; .0109237146219585; .0114235701935781; .0128743513874791; .0237453276498962; .0304290010679749; .0943610617568898; .4557026314285578; .2819585001562156; .0785818417374501;
Colombia; co; col; 2007; .0177118707257568; .018889810482013; .0174658462802996; .0282189791800209; .0502473275150672; .1020595908600769; .3842264541861992; .2945424233561724; .0866376974143941;
Colombia; co; col; 2008; .0191828884626985; .0196331036864747; .0190249897094402; .0264838135634804; .048078733012696; .1154993604907582; .3976859906892368; .2682680899480595; .0861430304371558;
Colombia; co; col; 2009; .0204815476247712; .0217790270473705; .0202200086931872; .0321352681197453; .053162823911006; .1199749833716178; .3916143845426381; .2577197610879677; .0829121956016962;
Colombia; co; col; 2010; .0195068815972104; .0230733180557855; .0193989178552799; .0316357327611161; .0531878027650678; .119775607181527; .3913449852381049; .2588775884131816; .0831991661327268;
Colombia; co; col; 2011; .020730687836722; .0228412296293498; .0216969038820458; .0306670404865436; .0559684088244744; .1187433039736384; .3884391469813379; .2601323780636721; .0807809003222162;
Colombia; co; col; 2012; .0216978434107536; .0246702959363083; .0226694127376494; .0361307460846299; .0562021303958924; .1205480194810643; .383172186371283; .2534702332047269; .0814391323776921;
Colombia; co; col; 2013; .0234681845656923; .0242922529031689; .0257438502583443; .0335479464135253; .0598162546917276; .1231090760510539; .3846495902692502; .2464539785630345; .078918866284203;
Colombia; co; col; 2014; .0255879877053861; .0255142819769376; .0270209782126296; .0350454156537699; .0602798695748053; .1237674679811639; .3889739756194604; .2370169373687634; .0767930859070838;
Colombia; co; col; 2015; .0262851718008683; .0278332980635583; .027277215116261; .0342021153787761; .0640163177249827; .1216049019434896; .3839930432799046; .236226571786311; .0785613649058484;
Colombia; co; col; 2016; .029050181461797; .0322048343719661; .026758386543054; .0373322238996753; .0675289327722407; .1177008828381646; .3773226787638951; .2351592771200777; .0769426022291295;
Colombia; co; col; 2017; .0294617724820931; .033168002048134; .0264448353958303; .0386484675241099; .0700571963005211; .1168976851656646; .3681952235871807; .2358439133506264; .0812829041458398;
Colombia; co; col; 2018; .0319759273059719; .0334033298933816; .030018524509565; .0388736010706708; .072261954475389; .1108210509033468; .369739160324599; .2393321324659397; .0735743190511364;
Colombia; co; col; 2019; .034945268302345; .035678908811262; .0312033089360975; .0405927299020681; .0716195267498462; .1108324349531463; .3502302663282041; .24727606057681; .0776214954402209;
Colombia; co; col; 2020; .032526662390666; .0365848335746435; .0335120881792225; .044640724435184; .0801810239337145; .1125095767667087; .3267218573654855; .2628100083861781; .0705132249681972;
Colombia; co; col; 2021; .0450346933475927; .0442929710037518; .0381266318968601; .0556483097423675; .0914149143632142; .1254399738045243; .3119332774551802; .218415750190407; .0696934781961021;
Colombia; co; col; 2022; .0435380578454157; .0473648937823156; .0403820119253554; .0547599441223666; .0894520422296486; .1380109062654487; .305726967856384; .2115982120377108; .0691669639353547;
Colombia; co; col; 2023; .0463896533213135; .0512034554384642; .0419376318522944; .0536398238635239; .0875044014012652; .1455426976440307; .3097203345571917; .1985682707027755; .065493731219141;
Czech Republic; cz; cze; 1992; .1582693710367588; .1697122160977149; .0628979693406144; .1461856595118371; .1516781730012052; .0516443359542699; .1897879026153906; .0482175764207668; .0216067960214422
> ;
Czech Republic; cz; cze; 1996; .1525382076670465; .1753017628745781; .0522335825480397; .0934033653480058; .1401979290945847; .0612586690321837; .2114686922122492; .0927397570941456; .0208580341291666
> ;
Czech Republic; cz; cze; 2002; .1397215250751665; .1533283049783817; .0628854051909681; .125805109744214; .1054607974958522; .08065253096025; .2024677271099281; .1118042064608289; .0178743929844105;
Czech Republic; cz; cze; 2004; .1317424060513421; .1664264756887813; .0572819594718796; .1262677075399661; .1383058731816278; .060217326514546; .1679824697067006; .1398778674962212; .0118979143489353;
Czech Republic; cz; cze; 2007; .1512436805809541; .1739811013188124; .0646022323359206; .1250709196289281; .1428761691075665; .0602268445085484; .1559572110666183; .1128296883732044; .0132121530794473
> ;
Czech Republic; cz; cze; 2010; .1431693338901881; .1994869475803072; .0611685738674108; .1329650702440241; .145863593839079; .0409197261313562; .1559231895541388; .1056017740141081; .0149017908793876;
Czech Republic; cz; cze; 2013; .1809384124445849; .2108264624670828; .0583332852911347; .1007686218121038; .1472489345829699; .0514218070295104; .1446544941108859; .0866771742419591; .0191308080197686
> ;
Czech Republic; cz; cze; 2016; .1890465166609079; .2516768112672756; .0602219219686522; .0807207205973043; .1537174906936154; .0543691502064326; .131785902872122; .0660148829174412; .0124466028162487;
Denmark; dk; dnk; 1987; .2064976618262368; .1663795225203052; .1847157272951021; .0947575682992862; .0609155796209697; .0815899581589958; .1743785380260891; .0230125523012552; .0077528919517598;
Denmark; dk; dnk; 1992; .201061785983956; .1545238894528381; .2047893359488271; .0989495081583963; .0524116120052038; .0873150358637083; .1747430265329331; .0215746075957552; .0046311984583819;
Denmark; dk; dnk; 1995; .1871974560252073; .1460877098148346; .1602846608228183; .1132504871939453; .0727548589186233; .0905100797551625; .1676179474544221; .0575102961086966; .00478650390629;
Denmark; dk; dnk; 2000; .1926231773452294; .1520873481723162; .1688778794996805; .1126341871529978; .0678594367672226; .0883200288916755; .1608954930973208; .0518579679931206; .0048444810804365;
