cname,iso2,name,group,grcat,value
Sweden,se,bfn,60,2,-44635.08196697185
Sweden,se,bf0,60,2,8312.246253133986
Sweden,se,min,61,2,371022.5763624021
Sweden,se,bnf,61,2,50075.71268525279
Sweden,se,tax,61,2,71907.85231922542
Sweden,se,sct,61,2,25369.34578202796
Sweden,se,bdn,61,2,97277.19769277771
Sweden,se,bfn,61,2,-47201.48481789729
Sweden,se,bf0,61,2,5063.797768962866
Sweden,se,min,62,2,376731.3588752241
Sweden,se,bnf,62,2,53849.72523672287
Sweden,se,tax,62,2,71553.67652454054
Sweden,se,sct,62,2,25714.61800494881
Sweden,se,bdn,62,2,97268.29470421173
Sweden,se,bfn,62,2,-43418.56958554522
Sweden,se,bf0,62,2,10412.17562712794
Sweden,se,min,63,2,381929.9240424996
Sweden,se,bnf,63,2,64699.09666124366
Sweden,se,tax,63,2,68738.7530078155
Sweden,se,sct,63,2,25861.28625424803
Sweden,se,bdn,63,2,94600.03943942339
Sweden,se,bfn,63,2,-29900.94288392822
Sweden,se,bf0,63,2,15970.52836500283
Sweden,se,min,64,2,387703.8335835403
Sweden,se,bnf,64,2,53018.15139292924
Sweden,se,tax,64,2,73590.88577581476
Sweden,se,sct,64,2,26551.3509337949
Sweden,se,bdn,64,2,100142.2369331869
Sweden,se,bfn,64,2,-47124.0854845249
Sweden,se,bf0,64,2,5132.74710460582
Sweden,se,min,65,2,394609.6223355415
Sweden,se,bnf,65,2,44129.56238344777
Sweden,se,tax,65,2,72302.78408461978
Sweden,se,sct,65,2,26007.43140986646
Sweden,se,bdn,65,2,98310.21572396027
Sweden,se,bfn,65,2,-54180.65335741125
Sweden,se,bf0,65,2,5098.72901192986
Sweden,se,min,66,2,400992.8321213081
Sweden,se,bnf,66,2,51512.30958935998
Sweden,se,tax,66,2,75965.22207852465
Sweden,se,sct,66,2,27067.42918639826
Sweden,se,bdn,66,2,103032.6511391883
Sweden,se,bfn,66,2,-51520.34178868276
Sweden,se,bf0,66,2,5167.123012044915
Sweden,se,min,67,2,407547.9154605728
Sweden,se,bnf,67,2,51453.26280694683
Sweden,se,tax,67,2,74729.33494765771
Sweden,se,sct,67,2,26284.5725304991
Sweden,se,bdn,67,2,101013.9077805566
Sweden,se,bfn,67,2,-49560.64482506839
Sweden,se,bf0,67,2,7650.335170067896
Sweden,se,min,68,2,414671.8617777458
Sweden,se,bnf,68,2,50986.09552450674
Sweden,se,tax,68,2,80395.20906886169
Sweden,se,sct,68,2,27409.32534902012
Sweden,se,bdn,68,2,107804.534297185
Sweden,se,bfn,68,2,-56818.43858587986
Sweden,se,bf0,68,2,6328.803815313356
Sweden,se,min,69,2,422699.6335204432
Sweden,se,bnf,69,2,52382.10253089704
Sweden,se,tax,69,2,83858.07843243281
Sweden,se,sct,69,2,28226.91580901637
Sweden,se,bdn,69,2,112084.9939289552
Sweden,se,bfn,69,2,-59702.89128862988
Sweden,se,bf0,69,2,5721.598118079248
Sweden,se,min,70,2,430532.2650901311
Sweden,se,bnf,70,2,51157.88760874072
Sweden,se,tax,70,2,89142.72357873118
Sweden,se,sct,70,2,27090.15274556988
Sweden,se,bdn,70,2,116232.8761584216
Sweden,se,bfn,70,2,-65074.98849503067
Sweden,se,bf0,70,2,6019.854108111405
Sweden,se,min,71,2,438407.7294806667
Sweden,se,bnf,71,2,49335.32836181419
Sweden,se,tax,71,2,84946.24406296774
Sweden,se,sct,71,2,27971.19041849287
Sweden,se,bdn,71,2,112917.4348394317
Sweden,se,bfn,71,2,-63582.10613981724
Sweden,se,bf0,71,2,7478.764294531207
Sweden,se,min,72,2,446099.1281801276
Sweden,se,bnf,72,2,44409.93307261383
Sweden,se,tax,72,2,87832.5031236724
Sweden,se,sct,72,2,28464.1438081165
Sweden,se,bdn,72,2,116296.6467659589
Sweden,se,bfn,72,2,-71886.71386523976
Sweden,se,bf0,72,2,1939.669677624637
Sweden,se,min,73,2,453579.7343557258
Sweden,se,bnf,73,2,44607.67662215453
Sweden,se,tax,73,2,87828.24595745781
Sweden,se,sct,73,2,29771.23274882257
Sweden,se,bdn,73,2,117599.4784681461
Sweden,se,bfn,73,2,-72991.80196954118
Sweden,se,bf0,73,2,5324.586241858569
Sweden,se,min,74,2,462825.5451561146
Sweden,se,bnf,74,2,35295.12847040075
Sweden,se,tax,74,2,90908.85725127177
Sweden,se,sct,74,2,30872.18295800935
Sweden,se,bdn,74,2,121781.0403427455
Sweden,se,bfn,74,2,-86485.91186427446
Sweden,se,bf0,74,2,922.7994427372693
Sweden,se,min,75,2,471411.1474698227
Sweden,se,bnf,75,2,35864.98510052677
Sweden,se,tax,75,2,90228.92468616059
Sweden,se,sct,75,2,30957.99428736315
Sweden,se,bdn,75,2,121186.9196142151
Sweden,se,bfn,75,2,-85321.93454687245
Sweden,se,bf0,75,2,1687.849854646526
Sweden,se,min,76,2,479433.4955451922
Sweden,se,bnf,76,2,35266.04946757958
Sweden,se,tax,76,2,95079.66391646067
Sweden,se,sct,76,2,30906.3104392397
Sweden,se,bdn,76,2,125985.9741703185
Sweden,se,bfn,76,2,-90719.92465272995
Sweden,se,bf0,76,2,2218.208281804162
Sweden,se,min,77,2,487235.0177557543
Sweden,se,bnf,77,2,42404.4107020826
Sweden,se,tax,77,2,101713.4927427377
Sweden,se,sct,77,2,30785.35361307395
Sweden,se,bdn,77,2,132498.845776943
Sweden,se,bfn,77,2,-90094.43540664602
Sweden,se,bf0,77,2,2485.863400661331
Sweden,se,min,78,2,495722.5226311508
Sweden,se,bnf,78,2,31182.12299747063
Sweden,se,tax,78,2,88455.00968543373
Sweden,se,sct,78,2,32203.3838322015
Sweden,se,bdn,78,2,120658.3934929454
Sweden,se,bfn,78,2,-89476.27027370669
Sweden,se,bf0,78,2,4482.020147984074
Sweden,se,min,79,2,505403.0175588935
Sweden,se,bnf,79,2,49581.58546221843
Sweden,se,tax,79,2,102773.6330198698
Sweden,se,sct,79,2,30959.10300062866
Sweden,se,bdn,79,2,133732.736402885
Sweden,se,bfn,79,2,-84151.15103099654
Sweden,se,bf0,79,2,3122.364141304628
Sweden,se,min,80,2,516257.1530270983
Sweden,se,bnf,80,2,35653.09353416725
Sweden,se,tax,80,2,106243.7167637524
Sweden,se,sct,80,2,33188.88955582339
Sweden,se,bdn,80,2,139432.6060669727
Sweden,se,bfn,80,2,-103779.5122718363
Sweden,se,bf0,80,2,1827.331787245264
Sweden,se,min,81,2,527606.5013250607
Sweden,se,bnf,81,2,35921.470990018
Sweden,se,tax,81,2,102378.3735363933
Sweden,se,sct,81,2,34612.69665767298
Sweden,se,bdn,81,2,136991.0704138717
Sweden,se,bfn,81,2,-101069.5994283663
Sweden,se,bf0,81,2,1182.73447749853
Sweden,se,min,82,2,538059.1798262638
Sweden,se,bnf,82,2,38189.07179205988
Sweden,se,tax,82,2,102400.8774953774
Sweden,se,sct,82,2,34295.99548717622
Sweden,se,bdn,82,2,136696.8726987709
Sweden,se,bfn,82,2,-98507.80130678293
Sweden,se,bf0,82,2,4279.843287952561
Sweden,se,min,83,2,549564.6725453599
Sweden,se,bnf,83,2,32103.49798845197
Sweden,se,tax,83,2,111071.361110844
Sweden,se,sct,83,2,33915.26688759416
Sweden,se,bdn,83,2,144986.628184592
Sweden,se,bfn,83,2,-112883.1306553396
Sweden,se,bf0,83,2,3015.253938794887
Sweden,se,min,84,2,560791.4082808055
Sweden,se,bnf,84,2,42912.06948709155
Sweden,se,tax,84,2,115469.0989114518
Sweden,se,sct,84,2,34151.5094825865
Sweden,se,bdn,84,2,149620.6076232151
Sweden,se,bfn,84,2,-106708.538163952
Sweden,se,bf0,84,2,3921.64987464838
Sweden,se,min,85,2,574171.9591847841
Sweden,se,bnf,85,2,26121.46792075863
Sweden,se,tax,85,2,121020.0375741015
Sweden,se,sct,85,2,35462.41001741213
Sweden,se,bdn,85,2,156482.4488139482
Sweden,se,bfn,85,2,-130360.9802850752
Sweden,se,bf0,85,2,623.6541048138043
Sweden,se,min,86,2,588397.0816353792
Sweden,se,bnf,86,2,27653.228478492
Sweden,se,tax,86,2,117810.6410832561
Sweden,se,sct,86,2,36696.64111105746
Sweden,se,bdn,86,2,154507.2831729054
Sweden,se,bfn,86,2,-126854.0552905091
Sweden,se,bf0,86,2,2136.65480440293
Sweden,se,min,87,2,601607.3264322612
Sweden,se,bnf,87,2,27651.4632691806
Sweden,se,tax,87,2,118703.9352544403
Sweden,se,sct,87,2,36149.57780608488
Sweden,se,bdn,87,2,154853.5130572245
Sweden,se,bfn,87,2,-127202.0496992283
Sweden,se,bf0,87,2,2063.737545022966
Sweden,se,min,88,2,614445.450475598
Sweden,se,bnf,88,2,25590.8065866176
Sweden,se,tax,88,2,127702.9866168356
Sweden,se,sct,88,2,36667.89144936058
Sweden,se,bdn,88,2,164370.8778949974
Sweden,se,bfn,88,2,-138780.0711628244
Sweden,se,bf0,88,2,503.3079594128671
Sweden,se,min,89,2,631945.0444385641
Sweden,se,bnf,89,2,22301.94315230133
Sweden,se,tax,89,2,137234.9314830287
Sweden,se,sct,89,2,36836.36360784139
Sweden,se,bdn,89,2,174071.2946732673
Sweden,se,bfn,89,2,-151769.3516578723
Sweden,se,bf0,89,2,13.83693538141782
Sweden,se,min,90,2,651887.6385724404
Sweden,se,bnf,90,2,29565.22608645675
Sweden,se,tax,90,2,141110.935763009
Sweden,se,sct,90,2,36574.61009966103
Sweden,se,bdn,90,2,177685.54590406
Sweden,se,bfn,90,2,-148120.3198218177
Sweden,se,bf0,90,2,1274.735748011402
Sweden,se,min,91,2,672773.7724639077
Sweden,se,bnf,91,2,33429.0299170962
Sweden,se,tax,91,2,150058.6843479726
Sweden,se,sct,91,2,37037.76442027507
Sweden,se,bdn,91,2,187096.4487493748
Sweden,se,bfn,91,2,-153667.4187189531
Sweden,se,bf0,91,2,1361.26260444185
Sweden,se,min,92,2,694849.9045252219
Sweden,se,bnf,92,2,23352.68266315424
Sweden,se,tax,92,2,154743.4722717473
Sweden,se,sct,92,2,36914.03509626044
Sweden,se,bdn,92,2,191657.5080625498
Sweden,se,bfn,92,2,-168304.8255809674
Sweden,se,bf0,92,2,3265.774147548693
Sweden,se,min,93,2,721927.9036116409
Sweden,se,bnf,93,2,22849.12705954379
Sweden,se,tax,93,2,170132.4236101221
Sweden,se,sct,93,2,40378.69935058225
Sweden,se,bdn,93,2,210511.123904934
Sweden,se,bfn,93,2,-187661.9967633595
Sweden,se,bf0,93,2,618.1499118449859
Sweden,se,min,94,2,755205.5669940963
Sweden,se,bnf,94,2,29840.98413861174
Sweden,se,tax,94,2,176795.2759049145
Sweden,se,sct,94,2,40255.3092528785
Sweden,se,bdn,94,2,217050.5852475633
Sweden,se,bfn,94,2,-187209.6015342692
Sweden,se,bf0,94,2,823.3730807052177
Sweden,se,min,95,2,792101.2312271907
Sweden,se,bnf,95,2,28602.43364179665
Sweden,se,tax,95,2,205934.4277195713
Sweden,se,sct,95,2,40702.22870238269
Sweden,se,bdn,95,2,246636.6552157472
Sweden,se,bfn,95,2,-218034.2210229376
Sweden,se,bf0,95,2,0
Sweden,se,min,96,2,845322.1426429807
Sweden,se,bnf,96,2,27809.18522949737
Sweden,se,tax,96,2,219141.4346122155
Sweden,se,sct,96,2,38989.06990808866
Sweden,se,bdn,96,2,258130.5048562837
Sweden,se,bfn,96,2,-230321.3197540125
Sweden,se,bf0,96,2,104.608131672974
Sweden,se,min,97,2,912571.6436784788
Sweden,se,bnf,97,2,25851.03414423573
Sweden,se,tax,97,2,253406.4445164091
Sweden,se,sct,97,2,38315.49276745325
Sweden,se,bdn,97,2,291721.9375016468
Sweden,se,bfn,97,2,-265870.904057974
Sweden,se,bf0,97,2,59.28414780554213
Sweden,se,min,98,2,1006433.673908164
Sweden,se,bnf,98,2,24636.00154539595
Sweden,se,tax,98,2,289901.0661470422
Sweden,se,sct,98,2,37506.04841052183
Sweden,se,bdn,98,2,327407.1144392981
Sweden,se,bfn,98,2,-302771.1140153065
Sweden,se,bf0,98,2,0
Sweden,se,min,99,2,1172544.312970809
Sweden,se,bnf,99,2,30170.73176828902
Sweden,se,tax,99,2,353666.8196553973
Sweden,se,sct,99,2,37097.43559310964
Sweden,se,bdn,99,2,390764.2552771497
Sweden,se,bfn,99,2,-360593.5236771636
Sweden,se,bf0,99,2,1747.466346958154
Sweden,se,min,100,2,2453227.416739775
Sweden,se,bnf,100,2,43927.64689826952
Sweden,se,tax,100,2,876994.3362417548
Sweden,se,sct,100,2,33291.85349013185
Sweden,se,bdn,100,2,910286.1926438893
Sweden,se,bfn,100,2,-866358.5516847963
Sweden,se,bf0,100,2,103.5536380851704
South Korea,kr,min,1,1,3112860.132536815
South Korea,kr,bnf,1,1,8653806.184648618
South Korea,kr,tax,1,1,221383.3488117832
South Korea,kr,sct,1,1,321071.0574698031
South Korea,kr,bdn,1,1,542454.4062002009
South Korea,kr,bfn,1,1,8111351.773062169
South Korea,kr,bf0,1,1,8173376.820102572
South Korea,kr,min,2,1,10917783.21432889
South Korea,kr,bnf,2,1,5254232.122619871
South Korea,kr,tax,2,1,398267.6152197967
South Korea,kr,sct,2,1,785358.7382928783
South Korea,kr,bdn,2,1,1183626.351207461
South Korea,kr,bfn,2,1,4070605.762840748
South Korea,kr,bf0,2,1,4304708.016827851
South Korea,kr,min,3,1,17075562.37565943
South Korea,kr,bnf,3,1,4297428.512743334
South Korea,kr,tax,3,1,447385.8000164945
South Korea,kr,sct,3,1,1238376.193739668
South Korea,kr,bdn,3,1,1685761.991969524
South Korea,kr,bfn,3,1,2611666.515264045
South Korea,kr,bf0,3,1,2993864.843992323
South Korea,kr,min,4,1,22525526.8260654
South Korea,kr,bnf,4,1,3375287.622405368
South Korea,kr,tax,4,1,592282.5359501409
South Korea,kr,sct,4,1,1600974.409721423
South Korea,kr,bdn,4,1,2193256.945667963
South Korea,kr,bfn,4,1,1182030.673510164
South Korea,kr,bf0,4,1,1950796.207927715
South Korea,kr,min,5,1,27569704.78569638
South Korea,kr,bnf,5,1,2916562.892114271
South Korea,kr,tax,5,1,789920.4186300141
South Korea,kr,sct,5,1,2084968.826736622
South Korea,kr,bdn,5,1,2874889.24413531
South Korea,kr,bfn,5,1,41673.64766064822
South Korea,kr,bf0,5,1,1318737.31570367
South Korea,kr,min,6,1,32885157.71271366
South Korea,kr,bnf,6,1,2574186.720859799
South Korea,kr,tax,6,1,1088372.893387451
South Korea,kr,sct,6,1,2504039.721396598
South Korea,kr,bdn,6,1,3592412.613067621
South Korea,kr,bfn,6,1,-1018225.892398878
South Korea,kr,bf0,6,1,919350.33159629
South Korea,kr,min,7,1,38707429.75365832
South Korea,kr,bnf,7,1,2473856.571283701
South Korea,kr,tax,7,1,1608300.244342146
South Korea,kr,sct,7,1,2979430.13116122
South Korea,kr,bdn,7,1,4587730.372389817
South Korea,kr,bfn,7,1,-2113873.801055595
South Korea,kr,bf0,7,1,773349.2101516976
South Korea,kr,min,8,1,46737557.96164272
South Korea,kr,bnf,8,1,2261288.727705473
South Korea,kr,tax,8,1,2253046.726345988
South Korea,kr,sct,8,1,3526455.724497538
South Korea,kr,bdn,8,1,5779502.458363915
South Korea,kr,bfn,8,1,-3518213.73468863
South Korea,kr,bf0,8,1,596061.400633638
South Korea,kr,min,9,1,58347097.95517858
South Korea,kr,bnf,9,1,1984152.250265884
South Korea,kr,tax,9,1,4321730.213879005
South Korea,kr,sct,9,1,4385804.958297294
South Korea,kr,bdn,9,1,8707535.166354373
South Korea,kr,bfn,9,1,-6723382.922968629
South Korea,kr,bf0,9,1,322744.8425780141
South Korea,kr,min,10,1,102239979.3303637
South Korea,kr,bnf,10,1,2050329.330391857
South Korea,kr,tax,10,1,13639291.7895796
South Korea,kr,sct,10,1,6432785.937770531
South Korea,kr,bdn,10,1,20072077.75617091
South Korea,kr,bfn,10,1,-18021748.46725414
South Korea,kr,bf0,10,1,236306.5466527254
South Korea,kr,min,1,2,-784530.527340619
South Korea,kr,bnf,1,2,12176169.41050667
South Korea,kr,tax,1,2,148412.5803673766
South Korea,kr,sct,1,2,238779.0354271981
South Korea,kr,bdn,1,2,387191.6166176246
South Korea,kr,bfn,1,2,11788977.7718684
South Korea,kr,bf0,1,2,11793506.01331147
South Korea,kr,min,2,2,169545.1482301886
South Korea,kr,bnf,2,2,10698679.7935622
South Korea,kr,tax,2,2,166041.2728908062
South Korea,kr,sct,2,2,235235.2146263235
South Korea,kr,bdn,2,2,401276.4863130953
South Korea,kr,bfn,2,2,10297403.32858138
South Korea,kr,bf0,2,2,10360566.99324477
South Korea,kr,min,3,2,882814.2720399996
South Korea,kr,bnf,3,2,9764180.988193043
South Korea,kr,tax,3,2,171229.4335393265
South Korea,kr,sct,3,2,265714.9312153181
South Korea,kr,bdn,3,2,436944.3666763681
South Korea,kr,bfn,3,2,9327236.619616363
South Korea,kr,bf0,3,2,9400518.946424564
South Korea,kr,min,4,2,1873222.161877093
South Korea,kr,bnf,4,2,8760495.818977991
South Korea,kr,tax,4,2,198284.7724806443
South Korea,kr,sct,4,2,234358.5432919637
South Korea,kr,bdn,4,2,432643.3146454752
South Korea,kr,bfn,4,2,8327852.487166777
South Korea,kr,bf0,4,2,8375007.611047828
South Korea,kr,min,5,2,2812642.33587973
South Korea,kr,bnf,5,2,8254989.203925002
South Korea,kr,tax,5,2,213087.6369839744
South Korea,kr,sct,5,2,268425.2324271
South Korea,kr,bdn,5,2,481512.8707562634
South Korea,kr,bfn,5,2,7773476.302909435
South Korea,kr,bf0,5,2,7794057.915037992
South Korea,kr,min,6,2,3673948.296964962
South Korea,kr,bnf,6,2,8278486.552054553
South Korea,kr,tax,6,2,197859.9303645333
South Korea,kr,sct,6,2,276566.7053190461
South Korea,kr,bdn,6,2,474426.6358446745
South Korea,kr,bfn,6,2,7804059.922864799
South Korea,kr,bf0,6,2,7845746.826026059
South Korea,kr,min,7,2,4505733.344696241
South Korea,kr,bnf,7,2,7603784.234780326
South Korea,kr,tax,7,2,191417.1064200944
South Korea,kr,sct,7,2,349123.2798875332
South Korea,kr,bdn,7,2,540540.3845126368
South Korea,kr,bfn,7,2,7063243.85835755
South Korea,kr,bf0,7,2,7108562.119631743
South Korea,kr,min,8,2,5319994.08622277
South Korea,kr,bnf,8,2,6685140.345722129
South Korea,kr,tax,8,2,298978.3743745866
South Korea,kr,sct,8,2,432923.9856626734
South Korea,kr,bdn,8,2,731902.3609501214
South Korea,kr,bfn,8,2,5953237.977165828
South Korea,kr,bf0,8,2,6104024.117621016
South Korea,kr,min,9,2,6092191.924653958
South Korea,kr,bnf,9,2,6802077.193667279
South Korea,kr,tax,9,2,248768.1737090556
South Korea,kr,sct,9,2,388152.2255951562
South Korea,kr,bdn,9,2,636920.3992593022
South Korea,kr,bfn,9,2,6165156.806444949
South Korea,kr,bf0,9,2,6235768.218715818
South Korea,kr,min,10,2,6849781.023703242
South Korea,kr,bnf,10,2,7097393.884784493
South Korea,kr,tax,10,2,383227.768286186
South Korea,kr,sct,10,2,518457.3557043266
South Korea,kr,bdn,10,2,901685.1215901512
South Korea,kr,bfn,10,2,6195708.752976423
South Korea,kr,bf0,10,2,6314253.943094998
South Korea,kr,min,11,2,7660538.827817179
South Korea,kr,bnf,11,2,6192270.166871295
South Korea,kr,tax,11,2,305489.0194191253
South Korea,kr,sct,11,2,507116.1411747633
South Korea,kr,bdn,11,2,812605.1578655796
South Korea,kr,bfn,11,2,5379665.003200319
South Korea,kr,bf0,11,2,5485981.360359015
South Korea,kr,min,12,2,8412049.388440998
South Korea,kr,bnf,12,2,5591762.350213377
South Korea,kr,tax,12,2,367802.9451849918
South Korea,kr,sct,12,2,551695.7062836577
South Korea,kr,bdn,12,2,919498.6465486791
South Korea,kr,bfn,12,2,4672263.6880289
South Korea,kr,bf0,12,2,4801342.221264222
South Korea,kr,min,13,2,9210214.818516547
South Korea,kr,bnf,13,2,5998563.828319015
South Korea,kr,tax,13,2,371709.9236791476
South Korea,kr,sct,13,2,623042.8327066575
South Korea,kr,bdn,13,2,994752.7586965766
South Korea,kr,bfn,13,2,5003811.080580933
South Korea,kr,bf0,13,2,5161907.621474833
South Korea,kr,min,14,2,9971270.784755398
South Korea,kr,bnf,14,2,4923951.359578822
South Korea,kr,tax,14,2,449263.6067499127
South Korea,kr,sct,14,2,714818.8891233166
South Korea,kr,bdn,14,2,1164082.49699656
South Korea,kr,bfn,14,2,3759868.85938053
South Korea,kr,bf0,14,2,4112131.582611916
South Korea,kr,min,15,2,10692244.7972283
South Korea,kr,bnf,15,2,5750384.063646938
South Korea,kr,tax,15,2,376773.0766954531
South Korea,kr,sct,15,2,857338.7280212542
South Korea,kr,bdn,15,2,1234111.804517937
South Korea,kr,bfn,15,2,4516272.219155076
South Korea,kr,bf0,15,2,4737286.752726397
South Korea,kr,min,16,2,11395518.14390416
South Korea,kr,bnf,16,2,4988925.128576915
South Korea,kr,tax,16,2,340140.4626364823
South Korea,kr,sct,16,2,796124.6551159325
South Korea,kr,bdn,16,2,1136265.116484398
South Korea,kr,bfn,16,2,3852660.02536161
South Korea,kr,bf0,16,2,4074244.602209116
South Korea,kr,min,17,2,12046219.09922368
South Korea,kr,bnf,17,2,5118684.524275748
South Korea,kr,tax,17,2,354581.6573671526
South Korea,kr,sct,17,2,767296.0845085809
South Korea,kr,bdn,17,2,1121877.740380777
South Korea,kr,bfn,17,2,3996806.760525228
South Korea,kr,bf0,17,2,4182289.529341372
South Korea,kr,min,18,2,12612776.44276672
South Korea,kr,bnf,18,2,4657583.405904871
South Korea,kr,tax,18,2,400029.9958195973
South Korea,kr,sct,18,2,1022900.774011133
South Korea,kr,bdn,18,2,1422930.765430344
South Korea,kr,bfn,18,2,3234652.632106607
South Korea,kr,bf0,18,2,3473512.349383854
South Korea,kr,min,19,2,13265202.92976735
South Korea,kr,bnf,19,2,4722086.837459099
South Korea,kr,tax,19,2,400363.1228263129
South Korea,kr,sct,19,2,889228.7926776857
South Korea,kr,bdn,19,2,1289591.912280729
South Korea,kr,bfn,19,2,3432494.90723785
South Korea,kr,bf0,19,2,3595469.405434045
South Korea,kr,min,20,2,13912563.49600491
South Korea,kr,bnf,20,2,4594532.763139213
South Korea,kr,tax,20,2,618958.5536895824
South Korea,kr,sct,20,2,1123068.577012975
South Korea,kr,bdn,20,2,1742027.122381899
South Korea,kr,bfn,20,2,2852505.645241336
South Korea,kr,bf0,20,2,3421277.164103914
South Korea,kr,min,21,2,14442154.58235946
South Korea,kr,bnf,21,2,5099485.225386032
South Korea,kr,tax,21,2,333195.4764756946
South Korea,kr,sct,21,2,948801.0711094978
South Korea,kr,bdn,21,2,1281996.546554801
South Korea,kr,bfn,21,2,3817488.683492243
South Korea,kr,bf0,21,2,4005637.929652484
South Korea,kr,min,22,2,15083016.9128681
South Korea,kr,bnf,22,2,4849848.275122748
South Korea,kr,tax,22,2,336071.3700480302
South Korea,kr,sct,22,2,1083674.386392315
South Korea,kr,bdn,22,2,1419745.751743143
South Korea,kr,bfn,22,2,3430102.509509506
South Korea,kr,bf0,22,2,3669581.156952975
South Korea,kr,min,23,2,15657427.93812691
South Korea,kr,bnf,23,2,5218965.37039494
South Korea,kr,tax,23,2,412069.4237535681
South Korea,kr,sct,23,2,1176717.835146532
South Korea,kr,bdn,23,2,1588787.251691038
South Korea,kr,bfn,23,2,3630178.089641059
South Korea,kr,bf0,23,2,3931757.651916205
South Korea,kr,min,24,2,16327212.00785005
South Korea,kr,bnf,24,2,4395961.786306217
South Korea,kr,tax,24,2,347437.9945122019
South Korea,kr,sct,24,2,1194950.426060145
South Korea,kr,bdn,24,2,1542388.415924946
South Korea,kr,bfn,24,2,2853573.36260265
South Korea,kr,bf0,24,2,3193173.046218575
South Korea,kr,min,25,2,16901112.81842356
South Korea,kr,bnf,25,2,4167213.94985236
South Korea,kr,tax,25,2,424971.4327095046
South Korea,kr,sct,25,2,1230674.758839931
South Korea,kr,bdn,25,2,1655646.193444735
South Korea,kr,bfn,25,2,2511567.748576078
South Korea,kr,bf0,25,2,2914049.715843103
South Korea,kr,min,26,2,17445730.26356326
South Korea,kr,bnf,26,2,3766403.694993153
South Korea,kr,tax,26,2,427984.2163077153
South Korea,kr,sct,26,2,1225604.038095897
South Korea,kr,bdn,26,2,1653588.252538678
South Korea,kr,bfn,26,2,2112815.4279082
South Korea,kr,bf0,26,2,2412946.620957559
South Korea,kr,min,27,2,17923813.41110716
South Korea,kr,bnf,27,2,3650983.195457966
South Korea,kr,tax,27,2,482362.9625886608
South Korea,kr,sct,27,2,1167561.929369931
South Korea,kr,bdn,27,2,1649924.904818216
South Korea,kr,bfn,27,2,2001058.288613611
South Korea,kr,bf0,27,2,2301596.959603104
South Korea,kr,min,28,2,18443955.85347874
South Korea,kr,bnf,28,2,4014405.112517407
South Korea,kr,tax,28,2,607350.1528590991
South Korea,kr,sct,28,2,1412095.788628645
South Korea,kr,bdn,28,2,2019445.937471039
South Korea,kr,bfn,28,2,1994959.18275321
South Korea,kr,bf0,28,2,2617092.813329547
South Korea,kr,min,29,2,19040260.86739083
South Korea,kr,bnf,29,2,3651364.464675854
South Korea,kr,tax,29,2,550417.6459909503
South Korea,kr,sct,29,2,1436770.323296291
South Korea,kr,bdn,29,2,1987187.968138306
South Korea,kr,bfn,29,2,1664176.501437383
South Korea,kr,bf0,29,2,2220933.845309453
South Korea,kr,min,30,2,19547811.86832093
South Korea,kr,bnf,30,2,4156393.637087986
South Korea,kr,tax,30,2,556398.1755111377
South Korea,kr,sct,30,2,1512225.325786133
South Korea,kr,bdn,30,2,2068623.493362167
South Korea,kr,bfn,30,2,2087770.146193017
South Korea,kr,bf0,30,2,2662495.577716997
South Korea,kr,min,31,2,20110296.51217556
South Korea,kr,bnf,31,2,3269771.120041681
South Korea,kr,tax,31,2,561596.0088093247
South Korea,kr,sct,31,2,1462810.823879509
South Korea,kr,bdn,31,2,2024406.839294808
South Korea,kr,bfn,31,2,1245364.271720891
South Korea,kr,bf0,31,2,1945556.336032876
South Korea,kr,min,32,2,20665085.5307598
South Korea,kr,bnf,32,2,3782718.069881688
South Korea,kr,tax,32,2,581149.0249852191
South Korea,kr,sct,32,2,1523829.645772567
South Korea,kr,bdn,32,2,2104978.682440969
South Korea,kr,bfn,32,2,1677739.365299187
South Korea,kr,bf0,32,2,2449475.69769572
South Korea,kr,min,33,2,21133998.21503375
South Korea,kr,bnf,33,2,3475124.343583265
South Korea,kr,tax,33,2,494786.8411722141
South Korea,kr,sct,33,2,1559537.014460453
South Korea,kr,bdn,33,2,2054323.858873562
South Korea,kr,bfn,33,2,1420800.489123445
South Korea,kr,bf0,33,2,2120505.100617809
South Korea,kr,min,34,2,21676257.56031346
South Korea,kr,bnf,34,2,3421979.072880067
South Korea,kr,tax,34,2,557427.6682633178
South Korea,kr,sct,34,2,1545641.600609542
South Korea,kr,bdn,34,2,2103069.271565613
South Korea,kr,bfn,34,2,1318909.809647492
South Korea,kr,bf0,34,2,2048543.320071136
South Korea,kr,min,35,2,22253509.71002928
South Korea,kr,bnf,35,2,3207364.05724726
South Korea,kr,tax,35,2,676450.3491432264
South Korea,kr,sct,35,2,1709825.442388683
South Korea,kr,bdn,35,2,2386275.789621662
South Korea,kr,bfn,35,2,821088.2717020733
South Korea,kr,bf0,35,2,1708228.113862445
South Korea,kr,min,36,2,22857516.36199607
South Korea,kr,bnf,36,2,3001001.156841764
South Korea,kr,tax,36,2,582232.8112138445
South Korea,kr,sct,36,2,1540239.045386983
South Korea,kr,bdn,36,2,2122471.848768844
South Korea,kr,bfn,36,2,878529.3095141826
South Korea,kr,bf0,36,2,1666495.094177872
South Korea,kr,min,37,2,23452129.64924495
South Korea,kr,bnf,37,2,3598663.468658486
South Korea,kr,tax,37,2,683403.9420207149
South Korea,kr,sct,37,2,1506765.217578804
