cname,iso2,name,group,grcat,value
Sweden,se,pv5,51,2,.2107091337047773
Sweden,se,pv6,51,2,.2451442664728092
Sweden,se,care,51,2,.1112656667561895
Sweden,se,rent,51,2,.1328486872443565
Sweden,se,abhlth,51,2,.0117922325651765
Sweden,se,xbhlth,51,2,.0805318991682576
Sweden,se,anoemp,51,2,.1015757885041423
Sweden,se,xnoemp,51,2,.3830224008250195
Sweden,se,aptjob,51,2,.0149430481868042
Sweden,se,xptjob,51,2,.0864856932123597
Sweden,se,aisolt,51,2,.0216934677409981
Sweden,se,xisolt,51,2,.1108328705730092
Sweden,se,aunemp,51,2,.0214925927323723
Sweden,se,xunemp,51,2,.1124949127974497
Sweden,se,pv5,52,2,.2301293767466475
Sweden,se,pv6,52,2,.265482100663465
Sweden,se,care,52,2,.143371122342336
Sweden,se,rent,52,2,.1306005955073873
Sweden,se,abhlth,52,2,.012605003230227
Sweden,se,xbhlth,52,2,.0863569785948621
Sweden,se,anoemp,52,2,.1347294956972438
Sweden,se,xnoemp,52,2,.5064550055705467
Sweden,se,aptjob,52,2,.0094713330468073
Sweden,se,xptjob,52,2,.0903622449963606
Sweden,se,aisolt,52,2,.0343810935666764
Sweden,se,xisolt,52,2,.1095566386899528
Sweden,se,aunemp,52,2,.0140500028013533
Sweden,se,xunemp,52,2,.1168684373997739
Sweden,se,pv5,53,2,.2116775244589665
Sweden,se,pv6,53,2,.2459270133410529
Sweden,se,care,53,2,.1126429573987525
Sweden,se,rent,53,2,.1208622483130272
Sweden,se,abhlth,53,2,.0131050184228148
Sweden,se,xbhlth,53,2,.0827861039296981
Sweden,se,anoemp,53,2,.1141083520918152
Sweden,se,xnoemp,53,2,.4279716881001212
Sweden,se,aptjob,53,2,.01238745357345
Sweden,se,xptjob,53,2,.0849405217573188
Sweden,se,aisolt,53,2,.0996133639375623
Sweden,se,xisolt,53,2,.1077982422543605
Sweden,se,aunemp,53,2,.0176759445812044
Sweden,se,xunemp,53,2,.1048954937557032
Sweden,se,pv5,54,2,.2036828866636792
Sweden,se,pv6,54,2,.2361817670576042
Sweden,se,care,54,2,.1263788225869204
Sweden,se,rent,54,2,.1145827301619742
Sweden,se,abhlth,54,2,.0079554784716354
Sweden,se,xbhlth,54,2,.0803334848794846
Sweden,se,anoemp,54,2,.1090609738975594
Sweden,se,xnoemp,54,2,.4454020330601727
Sweden,se,aptjob,54,2,.0065495334335565
Sweden,se,xptjob,54,2,.0950293394239896
Sweden,se,aisolt,54,2,.0198338399215843
Sweden,se,xisolt,54,2,.1111002579406251
Sweden,se,aunemp,54,2,.012611602564362
Sweden,se,xunemp,54,2,.1231869437967313
Sweden,se,pv5,55,2,.2361791675901748
Sweden,se,pv6,55,2,.2713768257304924
Sweden,se,care,55,2,.1288424301841111
Sweden,se,rent,55,2,.1306724261030897
Sweden,se,abhlth,55,2,.0138261519744845
Sweden,se,xbhlth,55,2,.0785126479272599
Sweden,se,anoemp,55,2,.1279437088058
Sweden,se,xnoemp,55,2,.4613941654734673
Sweden,se,aptjob,55,2,.0128459419889963
Sweden,se,xptjob,55,2,.0863196918602467
Sweden,se,aisolt,55,2,.0810936764825266
Sweden,se,xisolt,55,2,.1010166915602097
Sweden,se,aunemp,55,2,.0194079422047746
Sweden,se,xunemp,55,2,.1142899289432904
Sweden,se,pv5,56,2,.1992544713209098
Sweden,se,pv6,56,2,.2321036988359235
Sweden,se,care,56,2,.1175127743364092
Sweden,se,rent,56,2,.1223503892870986
Sweden,se,abhlth,56,2,.0094457222594405
Sweden,se,xbhlth,56,2,.0935983731991916
Sweden,se,anoemp,56,2,.0878346900158048
Sweden,se,xnoemp,56,2,.4335064974171918
Sweden,se,aptjob,56,2,.0082313328024545
Sweden,se,xptjob,56,2,.0988788338885434
Sweden,se,aisolt,56,2,.0686145716252571
Sweden,se,xisolt,56,2,.1108570375005813
Sweden,se,aunemp,56,2,.0112062641575232
Sweden,se,xunemp,56,2,.1219802646398344
Sweden,se,pv5,57,2,.21981040962366
Sweden,se,pv6,57,2,.2534116502639395
Sweden,se,care,57,2,.0985989938591584
Sweden,se,rent,57,2,.1235435004815991
Sweden,se,abhlth,57,2,.0130493494635656
Sweden,se,xbhlth,57,2,.0924779316220724
Sweden,se,anoemp,57,2,.1036474543980797
Sweden,se,xnoemp,57,2,.451972089835873
Sweden,se,aptjob,57,2,.0109709693032212
Sweden,se,xptjob,57,2,.0925143282392019
Sweden,se,aisolt,57,2,.0443524383535788
Sweden,se,xisolt,57,2,.1076773829261449
Sweden,se,aunemp,57,2,.0162379143751773
Sweden,se,xunemp,57,2,.1186525693389778
Sweden,se,pv5,58,2,.2182546704324681
Sweden,se,pv6,58,2,.2523577937727958
Sweden,se,care,58,2,.1316510699434921
Sweden,se,rent,58,2,.1264646289449711
Sweden,se,abhlth,58,2,.0113602290468811
Sweden,se,xbhlth,58,2,.0853147255300048
Sweden,se,anoemp,58,2,.1139292534062396
Sweden,se,xnoemp,58,2,.4885073373034243
Sweden,se,aptjob,58,2,.0108396635927848
Sweden,se,xptjob,58,2,.0976140270149958
Sweden,se,aisolt,58,2,.0453868084068566
Sweden,se,xisolt,58,2,.1067896005854818
Sweden,se,aunemp,58,2,.0153149008652551
Sweden,se,xunemp,58,2,.1262073519796703
Sweden,se,pv5,59,2,.222784776332638
Sweden,se,pv6,59,2,.2568921399429364
Sweden,se,care,59,2,.1264511325902751
Sweden,se,rent,59,2,.1268074179641005
Sweden,se,abhlth,59,2,.0155916942462611
Sweden,se,xbhlth,59,2,.0824298752516718
Sweden,se,anoemp,59,2,.1210148501308094
Sweden,se,xnoemp,59,2,.4006782641085797
Sweden,se,aptjob,59,2,.0108506555429566
Sweden,se,xptjob,59,2,.0819270607195318
Sweden,se,aisolt,59,2,.1217412502278436
Sweden,se,xisolt,59,2,.0995688955619158
Sweden,se,aunemp,59,2,.0178130922106541
Sweden,se,xunemp,59,2,.1020272525825061
Sweden,se,pv5,60,2,.2441255931166016
Sweden,se,pv6,60,2,.2782394528634897
Sweden,se,care,60,2,.117079130015965
Sweden,se,rent,60,2,.1196787792593993
Sweden,se,abhlth,60,2,.0180586355505374
Sweden,se,xbhlth,60,2,.0809727519816399
Sweden,se,anoemp,60,2,.1398845445367211
Sweden,se,xnoemp,60,2,.4118206287081776
Sweden,se,aptjob,60,2,.015019939754509
Sweden,se,xptjob,60,2,.079888603867766
Sweden,se,aisolt,60,2,.063670818944376
Sweden,se,xisolt,60,2,.1060040949076245
Sweden,se,aunemp,60,2,.019411521793339
Sweden,se,xunemp,60,2,.0973373840209098
Sweden,se,pv5,61,2,.2084970041442164
Sweden,se,pv6,61,2,.2425344235784693
Sweden,se,care,61,2,.1049354879318721
Sweden,se,rent,61,2,.1293204684011894
Sweden,se,abhlth,61,2,.0121634417409522
Sweden,se,xbhlth,61,2,.0835646061169813
Sweden,se,anoemp,61,2,.1026534968974349
Sweden,se,xnoemp,61,2,.4545735613376029
Sweden,se,aptjob,61,2,.0099907987084806
Sweden,se,xptjob,61,2,.0894023885048237
Sweden,se,aisolt,61,2,.0807920740489622
Sweden,se,xisolt,61,2,.1017017809857813
Sweden,se,aunemp,61,2,.0176445618297727
Sweden,se,xunemp,61,2,.1134275234882045
Sweden,se,pv5,62,2,.1925407130856306
Sweden,se,pv6,62,2,.2263816641860131
Sweden,se,care,62,2,.1232136655156414
Sweden,se,rent,62,2,.1185539447608191
Sweden,se,abhlth,62,2,.0097152662367856
Sweden,se,xbhlth,62,2,.0941745251590539
Sweden,se,anoemp,62,2,.0873564335960389
Sweden,se,xnoemp,62,2,.416211500060172
Sweden,se,aptjob,62,2,.0088061673478551
Sweden,se,xptjob,62,2,.0969528465338906
Sweden,se,aisolt,62,2,.0508810117184538
Sweden,se,xisolt,62,2,.1137589487429182
Sweden,se,aunemp,62,2,.0126461384503404
Sweden,se,xunemp,62,2,.1204588040643445
Sweden,se,pv5,63,2,.1935947494145887
Sweden,se,pv6,63,2,.2265824969793002
Sweden,se,care,63,2,.1121998236816271
Sweden,se,rent,63,2,.1134013409745893
Sweden,se,abhlth,63,2,.0091619511947987
Sweden,se,xbhlth,63,2,.0910153275068722
Sweden,se,anoemp,63,2,.0918720221011723
Sweden,se,xnoemp,63,2,.4620826270853601
Sweden,se,aptjob,63,2,.0076893147604814
Sweden,se,xptjob,63,2,.0910678956627527
Sweden,se,aisolt,63,2,.0473981553955002
Sweden,se,xisolt,63,2,.1235139087388519
Sweden,se,aunemp,63,2,.0109448460325373
Sweden,se,xunemp,63,2,.1127107152294981
Sweden,se,pv5,64,2,.2044199900906744
Sweden,se,pv6,64,2,.2383716365064554
Sweden,se,care,64,2,.1218040319025496
Sweden,se,rent,64,2,.1222988074371387
Sweden,se,abhlth,64,2,.0117439074104804
Sweden,se,xbhlth,64,2,.0884457669690763
Sweden,se,anoemp,64,2,.0993719883880389
Sweden,se,xnoemp,64,2,.4415500696576273
Sweden,se,aptjob,64,2,.0085921400250987
Sweden,se,xptjob,64,2,.0856151039960243
Sweden,se,aisolt,64,2,.0762850587809756
Sweden,se,xisolt,64,2,.1206925106296527
Sweden,se,aunemp,64,2,.0129770840821589
Sweden,se,xunemp,64,2,.1102048317932452
Sweden,se,pv5,65,2,.1913931515052699
Sweden,se,pv6,65,2,.2233090511135103
Sweden,se,care,65,2,.0959677887319794
Sweden,se,rent,65,2,.1177739537378352
Sweden,se,abhlth,65,2,.0115456014935971
Sweden,se,xbhlth,65,2,.0934215615536097
Sweden,se,anoemp,65,2,.0855810397392264
Sweden,se,xnoemp,65,2,.4654021451827554
Sweden,se,aptjob,65,2,.0077496653606604
Sweden,se,xptjob,65,2,.0965012801201808
Sweden,se,aisolt,65,2,.0805974092222793
Sweden,se,xisolt,65,2,.1126651039287613
Sweden,se,aunemp,65,2,.0108948702711593
Sweden,se,xunemp,65,2,.1176104577038019
Sweden,se,pv5,66,2,.2055941353490693
Sweden,se,pv6,66,2,.2388772059442035
Sweden,se,care,66,2,.115836249133568
Sweden,se,rent,66,2,.1175796433134422
Sweden,se,abhlth,66,2,.0124187669016502
Sweden,se,xbhlth,66,2,.0915018437849468
Sweden,se,anoemp,66,2,.0941723824697391
Sweden,se,xnoemp,66,2,.4769324615588883
Sweden,se,aptjob,66,2,.0069889443145816
Sweden,se,xptjob,66,2,.0919646517104238
Sweden,se,aisolt,66,2,.06886873952789
Sweden,se,xisolt,66,2,.1287817389146879
Sweden,se,aunemp,66,2,.009727741811477
Sweden,se,xunemp,66,2,.1247060050304052
Sweden,se,pv5,67,2,.1854372865589599
Sweden,se,pv6,67,2,.2162559843789079
Sweden,se,care,67,2,.0867747170322136
Sweden,se,rent,67,2,.1062240765563068
Sweden,se,abhlth,67,2,.0095525661749002
Sweden,se,xbhlth,67,2,.0878763864839372
Sweden,se,anoemp,67,2,.0873660720882462
Sweden,se,xnoemp,67,2,.4420940418440058
Sweden,se,aptjob,67,2,.0075799605082381
Sweden,se,xptjob,67,2,.0943370979897135
Sweden,se,aisolt,67,2,.0392012501194875
Sweden,se,xisolt,67,2,.1188109802603718
Sweden,se,aunemp,67,2,.0138889346507454
Sweden,se,xunemp,67,2,.1146256469019357
Sweden,se,pv5,68,2,.1876148480109643
Sweden,se,pv6,68,2,.2192711133298023
Sweden,se,care,68,2,.0934546887919085
Sweden,se,rent,68,2,.1167939088084458
Sweden,se,abhlth,68,2,.0080109329887751
Sweden,se,xbhlth,68,2,.0930171013816612
Sweden,se,anoemp,68,2,.1078314307695619
Sweden,se,xnoemp,68,2,.5460144078297804
Sweden,se,aptjob,68,2,.0072904749574423
Sweden,se,xptjob,68,2,.0988666881443272
Sweden,se,aisolt,68,2,.0473521010376557
Sweden,se,xisolt,68,2,.1169688526463369
Sweden,se,aunemp,68,2,.0147148122814118
Sweden,se,xunemp,68,2,.1303716222175787
Sweden,se,pv5,69,2,.2087969600965965
Sweden,se,pv6,69,2,.240775760066496
Sweden,se,care,69,2,.1213241962335012
Sweden,se,rent,69,2,.1179822410206662
Sweden,se,abhlth,69,2,.0134057285818202
Sweden,se,xbhlth,69,2,.088610566225416
Sweden,se,anoemp,69,2,.1110013955892759
Sweden,se,xnoemp,69,2,.4324400771488779
Sweden,se,aptjob,69,2,.0097579540835072
Sweden,se,xptjob,69,2,.0900789216828163
Sweden,se,aisolt,69,2,.0532464873228354
Sweden,se,xisolt,69,2,.1165907609528582
Sweden,se,aunemp,69,2,.0126630380189499
Sweden,se,xunemp,69,2,.1127119730112189
Sweden,se,pv5,70,2,.2181642917908125
Sweden,se,pv6,70,2,.2509205141712131
Sweden,se,care,70,2,.1302227637635823
Sweden,se,rent,70,2,.1188334418978447
Sweden,se,abhlth,70,2,.0105456116106464
Sweden,se,xbhlth,70,2,.0909534561419115
Sweden,se,anoemp,70,2,.1141392896944272
Sweden,se,xnoemp,70,2,.4596368657135543
Sweden,se,aptjob,70,2,.0089271905880142
Sweden,se,xptjob,70,2,.0938188270115212
Sweden,se,aisolt,70,2,.0923418089644755
Sweden,se,xisolt,70,2,.1151562376297886
Sweden,se,aunemp,70,2,.0111300352033283
Sweden,se,xunemp,70,2,.1164584131156835
Sweden,se,pv5,71,2,.2135991808634159
Sweden,se,pv6,71,2,.2462230301552204
Sweden,se,care,71,2,.1160459214212884
Sweden,se,rent,71,2,.1175520971777067
Sweden,se,abhlth,71,2,.0143569512458686
Sweden,se,xbhlth,71,2,.1035466559747927
Sweden,se,anoemp,71,2,.1176767469581603
Sweden,se,xnoemp,71,2,.5345067810674339
Sweden,se,aptjob,71,2,.0080961771246578
Sweden,se,xptjob,71,2,.0949755009520989
Sweden,se,aisolt,71,2,.0373320837975907
Sweden,se,xisolt,71,2,.1234652491647222
Sweden,se,aunemp,71,2,.0100280950374954
Sweden,se,xunemp,71,2,.1171780502127739
Sweden,se,pv5,72,2,.1788451757068833
Sweden,se,pv6,72,2,.2107351129004959
Sweden,se,care,72,2,.1015912195279851
Sweden,se,rent,72,2,.1166021795390042
Sweden,se,abhlth,72,2,.0091705706954657
Sweden,se,xbhlth,72,2,.0921254482323085
Sweden,se,anoemp,72,2,.0726109125344692
Sweden,se,xnoemp,72,2,.4851219967890615
Sweden,se,aptjob,72,2,.0083413653896185
Sweden,se,xptjob,72,2,.0995565500106731
Sweden,se,aisolt,72,2,.0411635683834903
Sweden,se,xisolt,72,2,.1184455364279276
Sweden,se,aunemp,72,2,.0108648774735932
Sweden,se,xunemp,72,2,.1262889130405814
Sweden,se,pv5,73,2,.2076055632562731
Sweden,se,pv6,73,2,.2400799916514643
Sweden,se,care,73,2,.1089004751925965
Sweden,se,rent,73,2,.1163313075075457
Sweden,se,abhlth,73,2,.0121430713129184
Sweden,se,xbhlth,73,2,.0936161296813943
Sweden,se,anoemp,73,2,.1037973069827335
Sweden,se,xnoemp,73,2,.4644091991237377
Sweden,se,aptjob,73,2,.0077974652415844
Sweden,se,xptjob,73,2,.089372092090138
Sweden,se,aisolt,73,2,.0580202342607297
Sweden,se,xisolt,73,2,.1147970202512906
Sweden,se,aunemp,73,2,.0130264897643885
Sweden,se,xunemp,73,2,.1174501497779213
Sweden,se,pv5,74,2,.1759522517727856
Sweden,se,pv6,74,2,.2073128928167507
Sweden,se,care,74,2,.0866238330990759
Sweden,se,rent,74,2,.115601015001078
Sweden,se,abhlth,74,2,.0090066592761041
Sweden,se,xbhlth,74,2,.0895959529508442
Sweden,se,anoemp,74,2,.0830707703031329
Sweden,se,xnoemp,74,2,.4608278714591627
Sweden,se,aptjob,74,2,.0073086636355684
Sweden,se,xptjob,74,2,.0917218381975134
Sweden,se,aisolt,74,2,.0546957534236893
Sweden,se,xisolt,74,2,.1134740556648794
Sweden,se,aunemp,74,2,.0145748019915185
Sweden,se,xunemp,74,2,.1224586584917681
Sweden,se,pv5,75,2,.1835582315934043
Sweden,se,pv6,75,2,.2150173571869871
Sweden,se,care,75,2,.0938051030326526
Sweden,se,rent,75,2,.1118904873785668
Sweden,se,abhlth,75,2,.0095645723192744
Sweden,se,xbhlth,75,2,.0895515075186331
Sweden,se,anoemp,75,2,.084868820899744
Sweden,se,xnoemp,75,2,.4174560201959904
Sweden,se,aptjob,75,2,.0085740024186367
Sweden,se,xptjob,75,2,.0916101352753074
Sweden,se,aisolt,75,2,.0466199873814463
Sweden,se,xisolt,75,2,.1091900551652783
Sweden,se,aunemp,75,2,.0131203936378806
Sweden,se,xunemp,75,2,.1107613869187228
Sweden,se,pv5,76,2,.1947103190949922
Sweden,se,pv6,76,2,.2260497727026083
Sweden,se,care,76,2,.0902742880019283
Sweden,se,rent,76,2,.116199725123342
Sweden,se,abhlth,76,2,.0131467211736352
Sweden,se,xbhlth,76,2,.0951684182800004
Sweden,se,anoemp,76,2,.0778846226592905
Sweden,se,xnoemp,76,2,.4552146428470586
Sweden,se,aptjob,76,2,.0091931371608865
Sweden,se,xptjob,76,2,.0992091230489066
Sweden,se,aisolt,76,2,.0935618059276914
Sweden,se,xisolt,76,2,.1148880774807103
Sweden,se,aunemp,76,2,.0099742634707481
Sweden,se,xunemp,76,2,.1253390702551134
Sweden,se,pv5,77,2,.1899775787552174
Sweden,se,pv6,77,2,.2232165690296465
Sweden,se,care,77,2,.1244468870817876
Sweden,se,rent,77,2,.1219466515955812
Sweden,se,abhlth,77,2,.0089378030268526
Sweden,se,xbhlth,77,2,.0954693021949312
Sweden,se,anoemp,77,2,.1143221573084074
Sweden,se,xnoemp,77,2,.5235726911854395
Sweden,se,aptjob,77,2,.0052189570313389
Sweden,se,xptjob,77,2,.0966705170005162
Sweden,se,aisolt,77,2,.0376172195456652
Sweden,se,xisolt,77,2,.1207874012976054
Sweden,se,aunemp,77,2,.0083452966675519
Sweden,se,xunemp,77,2,.1229395622003248
Sweden,se,pv5,78,2,.1725387194466238
Sweden,se,pv6,78,2,.2044504584023941
Sweden,se,care,78,2,.1030834440061897
Sweden,se,rent,78,2,.1143955548592664
Sweden,se,abhlth,78,2,.0088462815941371
Sweden,se,xbhlth,78,2,.0969502806571735
Sweden,se,anoemp,78,2,.0750266365155786
Sweden,se,xnoemp,78,2,.4446153216564168
Sweden,se,aptjob,78,2,.0066821076356363
Sweden,se,xptjob,78,2,.0901008732852896
Sweden,se,aisolt,78,2,.0901067853837151
Sweden,se,xisolt,78,2,.1183411650455927
Sweden,se,aunemp,78,2,.0098603491644845
Sweden,se,xunemp,78,2,.1109033593105477
Sweden,se,pv5,79,2,.2306202738706408
Sweden,se,pv6,79,2,.2615420545929545
Sweden,se,care,79,2,.1203445870984256
Sweden,se,rent,79,2,.1016366069864286
Sweden,se,abhlth,79,2,.0103131747590183
Sweden,se,xbhlth,79,2,.1075783061437296
Sweden,se,anoemp,79,2,.1468301423304518
Sweden,se,xnoemp,79,2,.5869548480997464
Sweden,se,aptjob,79,2,.0049078662038395
Sweden,se,xptjob,79,2,.0920072104716582
Sweden,se,aisolt,79,2,.0500351921259632
Sweden,se,xisolt,79,2,.1279599734210173
Sweden,se,aunemp,79,2,.0075330274213288
Sweden,se,xunemp,79,2,.1231182146959621
Sweden,se,pv5,80,2,.1717154573706902
Sweden,se,pv6,80,2,.2001035035202375
Sweden,se,care,80,2,.0841604541133705
Sweden,se,rent,80,2,.1015123329446531
Sweden,se,abhlth,80,2,.0103248959166111
Sweden,se,xbhlth,80,2,.0969840933108327
Sweden,se,anoemp,80,2,.0847139805053375
Sweden,se,xnoemp,80,2,.4610055451547498
Sweden,se,aptjob,80,2,.0059875619844067
Sweden,se,xptjob,80,2,.0936706649932591
Sweden,se,aisolt,80,2,.0478832012141877
Sweden,se,xisolt,80,2,.1197702662417929
Sweden,se,aunemp,80,2,.007860299339737
Sweden,se,xunemp,80,2,.1193655562347024
Sweden,se,pv5,81,2,.1645137945369509
Sweden,se,pv6,81,2,.1944171942282004
Sweden,se,care,81,2,.0885388683063368
Sweden,se,rent,81,2,.1093438014284621
Sweden,se,abhlth,81,2,.0065777332808825
Sweden,se,xbhlth,81,2,.1012771396516156
Sweden,se,anoemp,81,2,.0669198815392186
Sweden,se,xnoemp,81,2,.4617698960093115
Sweden,se,aptjob,81,2,.0047083651219434
Sweden,se,xptjob,81,2,.0961500763361827
Sweden,se,aisolt,81,2,.043019820106883
Sweden,se,xisolt,81,2,.1286843058605514
Sweden,se,aunemp,81,2,.0060814420304134
Sweden,se,xunemp,81,2,.119206809483308
Sweden,se,pv5,82,2,.1696706731578619
Sweden,se,pv6,82,2,.2018741294517819
Sweden,se,care,82,2,.1243873383838419
Sweden,se,rent,82,2,.1142874647787574
Sweden,se,abhlth,82,2,.0075988309065484
Sweden,se,xbhlth,82,2,.0921144519145843
Sweden,se,anoemp,82,2,.0715439898046658
Sweden,se,xnoemp,82,2,.431013798761545
Sweden,se,aptjob,82,2,.0041448229824879
Sweden,se,xptjob,82,2,.0932779361819663
Sweden,se,aisolt,82,2,.058516998030761
Sweden,se,xisolt,82,2,.1144775990524596
Sweden,se,aunemp,82,2,.0066878107959946
Sweden,se,xunemp,82,2,.1160654336638227
Sweden,se,pv5,83,2,.1673995344037857
Sweden,se,pv6,83,2,.1974471031903125
Sweden,se,care,83,2,.081034868128425
Sweden,se,rent,83,2,.1094061596586844
Sweden,se,abhlth,83,2,.0082163946866039
Sweden,se,xbhlth,83,2,.103128373591918
Sweden,se,anoemp,83,2,.0721413296186566
Sweden,se,xnoemp,83,2,.4721169503746581
Sweden,se,aptjob,83,2,.0048840463268682
Sweden,se,xptjob,83,2,.1010532675393648
Sweden,se,aisolt,83,2,.0805092716204098
Sweden,se,xisolt,83,2,.1266578610534168
Sweden,se,aunemp,83,2,.0079370424937593
Sweden,se,xunemp,83,2,.1249850942068562
Sweden,se,pv5,84,2,.1732678685519017
Sweden,se,pv6,84,2,.2036970447162587
Sweden,se,care,84,2,.0958285052624056
Sweden,se,rent,84,2,.1055790226334049
Sweden,se,abhlth,84,2,.007362180452729
Sweden,se,xbhlth,84,2,.1019845983582424
Sweden,se,anoemp,84,2,.0831128264024094
Sweden,se,xnoemp,84,2,.5120154787973522
Sweden,se,aptjob,84,2,.0038544852471759
Sweden,se,xptjob,84,2,.0988719687146813
Sweden,se,aisolt,84,2,.0633133620900229
Sweden,se,xisolt,84,2,.1311804026385908
Sweden,se,aunemp,84,2,.0071247574103635
Sweden,se,xunemp,84,2,.1242085661485789
Sweden,se,pv5,85,2,.1626380493687551
Sweden,se,pv6,85,2,.1916451588721947
Sweden,se,care,85,2,.0923268738151004
Sweden,se,rent,85,2,.1007560988078488
Sweden,se,abhlth,85,2,.0058585203853094
Sweden,se,xbhlth,85,2,.1029210320032498
Sweden,se,anoemp,85,2,.0754836684315786
Sweden,se,xnoemp,85,2,.460112951230093
Sweden,se,aptjob,85,2,.0023911088577468
Sweden,se,xptjob,85,2,.0965999995402403
Sweden,se,aisolt,85,2,.0480338462222909
Sweden,se,xisolt,85,2,.1314426214517594
Sweden,se,aunemp,85,2,.0040106852730135
Sweden,se,xunemp,85,2,.1179846927921783
Sweden,se,pv5,86,2,.1695178657206631
Sweden,se,pv6,86,2,.1996074233111835
Sweden,se,care,86,2,.0999669684121963
Sweden,se,rent,86,2,.1024019634990288
Sweden,se,abhlth,86,2,.0067735964025419
Sweden,se,xbhlth,86,2,.1058513977007523
Sweden,se,anoemp,86,2,.0747516946270473
Sweden,se,xnoemp,86,2,.4817932173387837
Sweden,se,aptjob,86,2,.0042239434840344
Sweden,se,xptjob,86,2,.1020957699593608
Sweden,se,aisolt,86,2,.0666831619514575
Sweden,se,xisolt,86,2,.1221686372826384
Sweden,se,aunemp,86,2,.0057311398821989
Sweden,se,xunemp,86,2,.1271089074312758
Sweden,se,pv5,87,2,.1800108004002587
Sweden,se,pv6,87,2,.2105403342455149
Sweden,se,care,87,2,.0918088647633639
Sweden,se,rent,87,2,.1088320423540335
Sweden,se,abhlth,87,2,.0083704925446594
Sweden,se,xbhlth,87,2,.1041762125925359
Sweden,se,anoemp,87,2,.0733273485591478
Sweden,se,xnoemp,87,2,.4810083448491855
Sweden,se,aptjob,87,2,.0054117852504742
Sweden,se,xptjob,87,2,.0982295167466609
Sweden,se,aisolt,87,2,.0431203236039397
Sweden,se,xisolt,87,2,.1255455090711742
Sweden,se,aunemp,87,2,.0084648298351984
Sweden,se,xunemp,87,2,.12599008777807
Sweden,se,pv5,88,2,.1673922438407779
Sweden,se,pv6,88,2,.1965616045869072
Sweden,se,care,88,2,.0907878491910114
Sweden,se,rent,88,2,.1055656572280633
Sweden,se,abhlth,88,2,.0092336610847661
Sweden,se,xbhlth,88,2,.0955948057002461
Sweden,se,anoemp,88,2,.0692922386286872
Sweden,se,xnoemp,88,2,.4529247361824019
Sweden,se,aptjob,88,2,.0044579567295404
Sweden,se,xptjob,88,2,.1006243421866869
Sweden,se,aisolt,88,2,.05725001383054
Sweden,se,xisolt,88,2,.1165681917149954
Sweden,se,aunemp,88,2,.0077374745665947
Sweden,se,xunemp,88,2,.1230673057082783
Sweden,se,pv5,89,2,.1602309980783826
Sweden,se,pv6,89,2,.1897066650629772
Sweden,se,care,89,2,.094668565594916
Sweden,se,rent,89,2,.1021496947542396
Sweden,se,abhlth,89,2,.0075124304292136
Sweden,se,xbhlth,89,2,.102297278032532
Sweden,se,anoemp,89,2,.0700902573933149
Sweden,se,xnoemp,89,2,.4482291616585016
Sweden,se,aptjob,89,2,.0050284717860128
Sweden,se,xptjob,89,2,.0904227393382868
Sweden,se,aisolt,89,2,.0375933446144242
Sweden,se,xisolt,89,2,.1321206803780879
Sweden,se,aunemp,89,2,.0072117205510901
Sweden,se,xunemp,89,2,.1098697132366265
Sweden,se,pv5,90,2,.1829536269538661
Sweden,se,pv6,90,2,.2126131791889851
Sweden,se,care,90,2,.0992833325115775
Sweden,se,rent,90,2,.1004243345892781
Sweden,se,abhlth,90,2,.0078082169290006
Sweden,se,xbhlth,90,2,.1050762375314605
Sweden,se,anoemp,90,2,.0897777545465778
Sweden,se,xnoemp,90,2,.4753520224294134
Sweden,se,aptjob,90,2,.0045484248664764
Sweden,se,xptjob,90,2,.0962942373493654
Sweden,se,aisolt,90,2,.0598812952348871
Sweden,se,xisolt,90,2,.1280835944078932
Sweden,se,aunemp,90,2,.0059877821337586
Sweden,se,xunemp,90,2,.1215566038297424
Sweden,se,pv5,91,2,.1781122643185852
Sweden,se,pv6,91,2,.2069633163482782
Sweden,se,care,91,2,.091278798267975
Sweden,se,rent,91,2,.0963661070950074
Sweden,se,abhlth,91,2,.0074970634468759
Sweden,se,xbhlth,91,2,.1046456906797046
Sweden,se,anoemp,91,2,.0881436107679614
Sweden,se,xnoemp,91,2,.4969744561791853
Sweden,se,aptjob,91,2,.0033591827636073
Sweden,se,xptjob,91,2,.0990233301867358
Sweden,se,aisolt,91,2,.0501583271481832
Sweden,se,xisolt,91,2,.1293290096801983
Sweden,se,aunemp,91,2,.0059781665324445
Sweden,se,xunemp,91,2,.120918544950163
Sweden,se,pv5,92,2,.1491287530877487
Sweden,se,pv6,92,2,.1785828646742888
Sweden,se,care,92,2,.0997922364557509
Sweden,se,rent,92,2,.1051477766775868
Sweden,se,abhlth,92,2,.0056779589702036
Sweden,se,xbhlth,92,2,.1063380876443861
Sweden,se,anoemp,92,2,.0505654097989534
Sweden,se,xnoemp,92,2,.4746237881930296
Sweden,se,aptjob,92,2,.003553570363802
Sweden,se,xptjob,92,2,.1082404538678751
Sweden,se,aisolt,92,2,.0494751225312859
Sweden,se,xisolt,92,2,.1349652679110789
Sweden,se,aunemp,92,2,.0045707540049582
Sweden,se,xunemp,92,2,.1296403437259911
Sweden,se,pv5,93,2,.1546921099354358
Sweden,se,pv6,93,2,.182171183844436
Sweden,se,care,93,2,.0533768897350757
Sweden,se,rent,93,2,.0936282874760109
Sweden,se,abhlth,93,2,.0090628657828129
